contig 	 read_length
NM_001190702.2	1
*	733
*	863
*	553
*	2294
NR_002819.4	1145
NR_145459.1	1
NR_144567.1	1
NR_144568.1	1
*	2252
*	231
*	452
NM_007209.4	670
NM_007209.4	111
*	4780
NR_003286.4	751
NR_046235.3	1
NR_046235.3	128
NR_003286.4	1
*	179
*	190
NM_001190470.2	795
NM_001190702.2	1
NM_001190470.2	187
NM_001190702.2	1
*	1275
NR_046235.3	177
NR_003287.4	1
NM_001190470.2	486
NR_002728.3	515
NR_110456.2	1
NR_145973.1	1
NR_145974.1	1
NR_145975.1	1
NM_152318.3	1
NM_001190470.2	555
NM_001190702.2	1
NM_000875.5	3001
NM_001291858.2	1
NM_001291858.2	1417
NM_000875.5	1
*	1796
*	951
*	234
NM_001101.5	3190
NM_001101.5	1179
NM_001969.5	958
NM_183004.5	1
*	183
*	245
NM_003075.5	1267
NM_001130420.3	1
NM_001330288.2	1
NM_139067.4	1
NM_139067.4	326
NM_001330288.2	1
NM_003075.5	1
*	256
*	866
*	725
NR_046235.3	469
NR_003287.4	1
*	2982
NR_003286.4	923
NR_046235.3	1
NR_046235.3	647
NR_003287.4	1
*	3216
NM_001308321.2	267
NM_001308320.2	1
NM_152615.3	1
NM_001113523.3	1
NR_046687.1	1
NM_001010851.3	1
*	402
*	2477
NR_003266.2	3391
NM_001282615.2	1
NM_001282616.2	1
NR_104220.2	1
NR_147039.2	1
NM_002262.5	1
NM_001313893.1	1394
NM_001370340.1	1
NM_001370341.1	1
NM_001313892.2	1
NM_002128.7	1
NM_001363661.2	1
NM_001313892.2	289
NM_001190470.2	487
*	329
*	585
NR_003287.4	1775
NR_046235.3	1
NR_033406.1	593
NM_001308382.2	1
NM_001174084.2	1
NM_013274.4	1
NM_001174085.2	1
*	257
NR_003287.4	1815
NR_046235.3	1
*	207
*	1146
NM_004496.5	2020
*	922
NR_046235.3	1203
NR_003287.4	1
*	872
NR_003287.4	628
NR_046235.3	1
NM_002358.4	1582
NM_002358.4	663
NM_000981.4	327
NM_001330200.1	1
NM_001331020.2	2066
NM_001173524.2	1
NR_046235.3	456
NR_003287.4	1
NM_203290.4	2222
NM_203290.4	728
NM_001280.3	1458
NM_001300829.2	1
NR_023312.3	1
NR_023313.3	1
NR_023312.3	127
NM_001280.3	1
NM_001300829.2	1
*	1266
NR_034144.1	2016
NR_034145.1	1
NR_144348.2	1
NM_033017.4	1
NM_033091.3	1
NM_001302861.2	1
*	376
*	675
NM_018685.5	4511
NM_001284302.3	1
NM_001284301.3	1
NM_018685.5	1574
NM_001284301.3	1
NM_001284302.3	1
*	619
NM_004555.4	3804
NM_173165.3	1
NM_173163.3	1
*	234
NM_006644.4	4025
NM_001286504.1	1
NM_001286503.2	1
NM_001349704.2	1
NM_001286505.1	1
*	243
NR_046235.3	1324
NR_003287.4	1
*	857
*	745
NM_000909.6	1020
NM_001348157.2	729
NR_145447.2	1
NM_001348156.2	1
NR_145446.2	1
NR_145445.2	1
NR_145446.2	155
NR_145447.2	1
NM_001190470.2	869
NM_001190702.2	1
NR_046235.3	377
NR_003287.4	1
*	375
NM_001190702.2	705
NM_001190470.2	1
NM_004136.4	5294
NM_001354994.2	1
NM_001320942.2	1
NM_001320941.2	1
NM_001320942.2	1552
NM_004136.4	1
NM_001354994.2	1
*	404
*	1101
*	921
*	2449
*	1345
NR_046235.3	1034
NR_003287.4	1
*	1396
*	1241
NR_003287.4	459
NR_046235.3	1
NM_001199341.3	840
NM_001199342.3	1
NM_001199344.3	1
NM_001199343.3	1
NM_001035006.5	1
NM_001369555.1	1
NM_001190470.2	180
NM_001190702.2	1
*	1498
NR_034022.1	5196
NM_001304533.3	1
NM_001166288.2	1
NM_001166286.2	1
NM_001166287.2	1
NM_020211.3	1
NM_207582.3	537
NR_046235.3	1480
NR_003287.4	1
*	1259
*	412
NR_003287.4	749
NR_046235.3	1
NR_046235.3	1076
NR_003287.4	1
NM_000839.5	953
NM_001349116.2	1
NM_001349117.2	1
NR_146059.2	1
*	1734
NR_003287.4	468
NR_046235.3	1
*	275
NM_001190470.2	274
NM_001190702.2	1
NR_003287.4	1052
NR_046235.3	1
NM_033642.3	2005
NM_001139498.2	1
NM_001139500.2	1
NM_001139502.2	1
NM_004114.5	1
NM_016230.4	1
*	621
*	759
*	989
*	750
NR_003287.4	1189
NR_046235.3	1
NR_046235.3	1612
NR_003287.4	1
*	979
*	928
NM_001271750.2	2069
NM_001271749.2	1
NM_018485.3	1
NM_001190702.2	1381
NM_001190470.2	1
NM_001190470.2	593
NR_003286.4	1692
NR_046235.3	1
NM_153649.4	2072
NR_103461.2	1
NM_001278189.2	1
NM_001278190.2	1
NM_001043351.2	1
NM_001349679.2	1
*	764
NR_125866.1	1355
NM_012140.5	809
NM_001270953.2	1
NM_001270888.2	1
*	581
NR_046365.1	545
NR_046365.1	182
NR_046235.3	1048
NR_003286.4	1
NM_001098504.2	3882
NM_006386.5	1
NM_001098504.2	1762
NM_006386.5	1
NM_001184717.1	1404
NM_001184718.2	1
NM_015508.5	1
NM_001030.6	596
NM_001349946.2	1
NM_001349947.2	1
NM_017542.5	2092
NM_001314014.2	1
NM_001314014.2	98
NM_017542.5	1
NR_003287.4	1666
NR_046235.3	1
NM_001031711.3	377
*	417
*	426
NR_024603.1	1170
NM_004870.4	1
NM_001330073.1	1
*	495
*	291
NM_145018.4	2783
NM_001363481.2	1
NM_001190702.2	1825
NM_001190702.2	430
NM_001077490.3	259
NM_016592.5	1
NM_001077488.5	1
NM_001309840.2	1
NM_000516.7	1
NM_001077489.4	1
NM_006886.4	834
NR_037930.1	1
NR_037929.1	1
NM_006886.4	304
*	527
*	1534
NM_001329768.2	1220
NR_138127.2	1
NR_138126.2	1
NR_138129.2	1
NR_138106.2	1
NR_138122.2	1
NM_001190470.2	627
NM_001190702.2	1
*	409
*	632
*	872
NM_003642.4	2277
NR_027862.2	1
NM_003642.4	574
NR_027862.2	1
NM_152400.3	3779
NM_152367.3	1
NM_001366306.2	1
NM_001366307.2	1
NM_001366305.2	1
NR_126435.1	1
NR_132964.1	1130
*	982
NM_003406.4	642
NM_001135702.2	1
NM_145690.3	1
NM_001135700.2	1
NM_001135699.2	1
NM_001135701.2	1
NR_003287.4	1421
NR_046235.3	1
NM_001190702.2	589
NM_001190470.2	1
NM_000981.4	719
NM_001330200.1	1
NM_001350046.2	2881
NM_001350048.2	1
NM_015705.6	1
NR_146412.2	1
NM_001350039.2	1
NM_001350045.2	1
NR_003286.4	694
NR_046235.3	1
*	1282
*	766
NM_005914.4	1870
NM_182746.3	1
NM_005914.4	402
NM_182746.3	1
*	2896
*	1210
*	423
NR_003287.4	2428
NR_046235.3	1
NM_152367.3	2393
NR_047679.1	1
NR_002728.3	1
NR_047469.1	1005
*	1391
*	1796
*	325
*	380
*	1292
*	268
*	1059
*	6554
*	1746
NM_152367.3	743
NM_001366306.2	1
NM_001366307.2	1
NR_125368.1	1
NM_001366305.2	1
NR_002728.3	1
NR_146638.2	1861
NR_146639.2	1
NR_034021.1	1
NR_003504.3	1
NM_001308320.2	1109
NM_001113523.3	1
NM_152615.3	1
NM_001308321.2	1
NR_110133.1	1
NR_110257.1	1
NM_005578.5	598
NR_046235.3	1979
NR_003286.4	1
*	895
*	262
NR_046235.3	835
NR_003286.4	1
NR_003287.4	424
NR_046235.3	1
*	1066
*	625
NM_020865.3	3731
NM_001114397.2	1
NM_152400.3	1020
NM_002908.4	1
NM_001291746.2	1
NR_126435.1	1
NM_001351389.2	1
NM_002547.3	1
*	237
NM_004360.5	1162
NM_001317185.2	1
NM_001317184.2	1
*	7145
*	1125
NM_022662.4	1619
NM_006713.4	460
*	470
NR_003286.4	1810
NR_046235.3	1
*	733
NR_046235.3	1725
NR_003287.4	1
NR_046235.3	150
NR_003287.4	1
NM_001329953.2	248
NM_032860.5	1
*	2472
NM_014652.4	1840
*	1939
NR_046235.3	1597
NR_003286.4	1
NR_073517.2	1819
NM_005027.4	1
NR_162071.1	1
NM_005027.4	738
NR_162071.1	1
NR_073517.2	1
*	1103
*	2727
*	1175
NM_001080436.2	426
NM_001609.4	1
NM_001330174.3	1
NR_126447.1	1
NM_020702.5	1
*	258
NR_049718.1	3060
NM_001480.4	1
NM_001353131.2	785
NM_002585.4	1
NM_001204963.2	1
NM_001204961.2	1
NM_001190702.2	256
NM_001190470.2	1
NM_001190472.2	264
NM_001190487.2	1
NM_001190708.2	1
NM_001190452.2	507
NM_001190708.2	1
NM_001190487.2	1
NM_001190702.2	1
NM_001369875.1	267
NM_001170414.2	1
NM_001369873.1	1
NM_001170415.1	1
NM_201629.3	1
NM_001369871.1	1
NR_046235.3	928
NR_003287.4	1
NM_003404.5	532
NM_139323.4	1
NM_000126.4	1213
NM_001127716.2	1
NM_001190470.2	544
NM_001190702.2	1
NM_001190470.2	281
NM_001190702.2	1
NM_001190452.2	1
NR_003287.4	969
NR_046235.3	1
*	3054
*	777
NR_046235.3	396
NR_003287.4	1
*	622
*	298
NM_015316.3	406
NM_001198953.2	1
NM_024071.4	1
NM_004537.7	617
NM_139207.5	1
NM_001330231.2	1
NM_001307924.3	1
NM_002512.4	733
NM_001018138.1	1
NM_001018139.2	1
NR_037149.2	1
NM_001018136.3	1
NM_001018137.3	1
*	2648
*	531
NM_001190470.2	684
NM_001190702.2	1
NM_001190452.2	1
*	2380
NM_153649.4	819
NM_001364683.1	1
NR_103461.2	1
NM_001278189.2	1
NM_001043352.2	1
NM_001043351.2	1
NM_001394.7	2063
*	370
*	751
*	3610
*	1046
*	3161
NM_079423.4	1215
NM_021019.5	1
*	1206
*	460
NM_001004689.2	295
NR_003286.4	803
NR_046235.3	1
NR_003287.4	755
NR_046235.3	1
*	254
NM_000661.5	1200
NM_001024921.4	1
NM_001024921.4	109
NM_000661.5	1
NR_046235.3	1792
NR_003286.4	1
NR_003286.4	880
NR_046235.3	1
NM_006451.5	1751
NM_182789.4	1
NM_183323.3	1
*	579
NM_184231.3	1333
NM_016453.4	1
NM_002496.4	891
*	296
*	9286
NM_152400.3	2110
NM_152367.3	1
NM_001366306.2	1
NM_001366305.2	1
NM_001366307.2	1
NM_001145204.3	1
NM_001190702.2	569
NM_001190470.2	1
NM_001190452.2	1
*	4916
NM_001282617.2	588
NM_001166425.2	1
NM_001282619.2	1
NM_002070.4	1
NM_001282620.2	1
NM_001282618.2	1
*	864
*	365
NM_001190470.2	646
NM_001190702.2	1
*	800
NM_000999.4	406
*	1306
NM_001377273.1	553
NM_001377274.1	1
NM_005691.4	1
NM_020297.4	1
NR_126435.1	1
NM_013940.4	1
*	1790
*	1682
NM_014465.4	933
NR_002728.3	1
NR_126435.1	1
NR_135520.1	1
NR_027053.2	1
NM_001013355.2	1
NM_002520.7	2121
NM_001355006.2	1
NM_001355007.2	1
NM_199185.4	1
NR_149149.2	1
NM_001355006.2	816
NM_001355007.2	1
NR_003286.4	809
NR_046235.3	1
*	1127
NR_003286.4	459
NR_046235.3	1
NM_001190452.2	339
NM_001190708.2	1
NM_001190487.2	1
NM_005013.4	2632
NM_001352670.2	1
NM_001352668.2	1
NM_001352672.2	1
NM_001352664.2	1
NM_001352663.2	1
NM_001330227.3	479
NR_046235.3	451
NR_003287.4	1
*	768
NR_003286.4	1478
NR_046235.3	1
*	237
*	2157
*	397
*	266
*	311
NM_001948.4	959
NM_001330286.2	1
NM_001025249.1	1
NM_001025248.2	1
NM_001376.5	2381
NM_001376.5	257
NR_003287.4	447
NR_046235.3	1
*	616
*	835
*	253
NM_001319851.2	410
*	2046
*	1484
NM_002273.4	1580
NR_045962.2	1
NM_001256282.2	1
NM_001256293.2	1
*	4103
NR_046235.3	712
NR_003287.4	1
*	1648
*	585
*	569
*	321
*	1106
NM_001190470.2	536
NM_001190702.2	1
*	1167
NM_001190470.2	750
NM_001190702.2	1
*	310
NM_138433.5	765
NM_001282163.2	5194
NM_001127899.4	1
NM_000084.5	1
NM_001127898.4	1
NR_034089.1	1953
*	1168
NR_033896.1	2429
*	760
NM_002212.4	498
NR_052023.2	1
NM_181466.3	1
NM_181468.2	1
NR_052022.2	1
NM_001267810.1	1
*	1659
NM_130434.5	3076
NR_135485.2	1
NM_001320876.2	1
NM_001320875.2	1
NM_197960.4	1
NR_135486.2	1
NR_047679.1	484
NM_001366305.2	1
NM_001366307.2	1
NM_001366306.2	1
NM_014465.4	1
NR_126435.1	1
*	302
NM_001961.4	914
NM_001961.4	156
*	333
*	764
*	2748
NM_030946.2	1708
NM_152318.3	1
NM_001304533.3	1
NR_073367.2	1
NR_073366.2	1
NR_073365.2	1
NR_046235.3	980
NR_003286.4	1
*	1428
NM_024050.6	849
NM_024050.6	197
*	573
NM_001190702.2	1302
NM_001190470.2	1
NM_001190702.2	374
NM_001190470.2	1
*	262
*	2843
NR_046235.3	1024
NR_003286.4	1
*	1038
*	2974
NR_003287.4	1371
NR_046235.3	1
NM_014897.2	814
NR_135579.2	1
NM_001145365.3	1
NM_001145365.3	234
NM_014897.2	1
NR_135579.2	1
NR_003287.4	1514
NR_046235.3	1
*	284
NR_003287.4	294
NR_046235.3	1
*	282
*	913
NM_002106.4	1657
NM_002106.4	665
NM_001330200.1	800
NM_000981.4	1
*	642
NM_020755.4	5602
NM_020755.4	2347
*	866
*	2817
NR_003286.4	379
NR_046235.3	1
*	1340
*	470
*	716
*	2180
*	1635
NM_003937.3	317
NM_001199241.2	1
NR_130929.1	1
NM_001040006.2	982
NM_001382548.1	1
NM_006706.4	1
*	1071
*	279
*	1303
NM_002032.3	997
NM_001207.5	1617
NM_001037637.2	1
NM_001207.5	620
NM_001037637.2	1
NR_132760.2	3000
*	1879
*	1674
*	385
NM_170746.4	486
NM_001321335.2	1
NR_003287.4	342
NR_046235.3	1
NM_001286072.1	2674
NM_001130079.2	1
NM_020963.4	1
NM_001369507.1	1
NM_001321324.1	1
*	385
NM_001297548.2	1471
NM_001330707.2	1
NM_001330717.2	1
NM_001330713.2	1
NM_001330716.2	1
NM_001330710.2	1
NM_012423.4	742
NR_026712.1	1
NR_073024.2	1
NM_001270491.2	1
NR_003286.4	1699
NR_046235.3	1
NM_001043352.2	687
NM_001364683.1	1
NM_001278189.2	1
NM_153649.4	1
NR_103461.2	1
NM_001278190.2	1
NM_001085384.3	1617
NR_110974.2	1
NR_110974.2	690
NM_001085384.3	1
*	691
NM_001243733.2	405
NM_003377.5	1
*	604
NR_046235.3	1512
NR_003286.4	1
NR_003287.4	364
NR_046235.3	1
*	295
*	728
NM_001254757.2	1718
NM_001348398.2	1
NM_001348399.2	1
NM_001348397.2	1
NM_001348396.2	1
NM_001348400.2	1
NR_145974.1	2522
NR_110456.2	1
NR_145975.1	1
NR_145973.1	1
NR_002728.3	1
NM_001364730.1	198
NM_001364731.1	1
NM_024652.6	1661
NM_024652.6	274
NM_003786.4	596
NM_012288.4	2093
NM_012288.4	245
NR_046235.3	950
NR_003287.4	1
NR_046235.3	354
NR_003287.4	1
*	457
*	1600
*	1287
*	1214
NM_005731.3	1387
NM_152862.3	1
*	1509
*	998
NR_003287.4	1377
NR_046235.3	1
NM_001303059.2	1022
NM_001303062.2	1
NM_182547.4	1
NM_001303061.2	1
NR_027331.1	1177
*	353
*	1394
NM_001257326.2	659
NM_001257321.2	1
NM_001257325.3	1
NM_001164.5	1
NM_001257323.3	1
NM_145689.3	1
NM_004965.7	1251
*	179
*	254
NM_002952.4	948
NM_001321768.2	650
NM_020813.4	1
NM_152318.3	1
NR_034022.1	1
NM_001304533.3	1
NM_002031.3	1
*	758
*	454
*	2251
NM_005861.4	1027
NM_001293197.2	1
*	1671
NR_033855.1	1779
NM_001190882.3	1
NM_001190879.3	1
NM_001374272.1	1
NM_002552.5	1
NM_181742.4	1
NR_046235.3	617
NR_003287.4	1
NR_110456.2	554
NR_145975.1	1
NR_145974.1	1
NR_145973.1	1
NM_001194990.2	441
NM_001194992.2	1
NM_001194991.2	1
NM_001363486.2	1
NM_019606.6	1
NM_001354432.3	655
NM_001365598.3	1
NM_001365605.3	1
NM_001365601.3	1
NM_001365599.3	1
NM_001365596.3	1
NR_003287.4	1103
NR_046235.3	1
NR_033886.1	1749
NM_001190452.2	1489
NM_001190702.2	1
NM_001190452.2	598
NM_001190708.2	1
NM_001190487.2	1
NM_001190702.2	1
NM_006397.3	885
NR_003287.4	2002
NR_046235.3	1
NM_001190472.2	518
NM_001190708.2	1
NM_001190487.2	1
NM_001190702.2	1
NR_003287.4	402
NR_046235.3	1
*	760
*	655
NM_001322814.2	293
NM_001322819.2	1
NM_000636.4	1
NM_001322815.2	1
NM_001322820.2	1
NR_002728.3	1
*	457
NR_047469.1	406
NM_001355197.2	1
NR_145973.1	1
NR_110456.2	1
NR_145975.1	1
NR_145974.1	1
NM_001961.4	2872
NM_003907.3	1282
NR_046235.3	1159
NR_003287.4	1
*	804
*	1884
*	455
*	232
NR_046235.3	1515
NR_003287.4	1
*	259
*	559
NR_046235.3	323
NR_003287.4	1
*	998
*	351
*	485
*	406
*	6737
NM_001190702.2	467
NM_001614.5	406
NM_001199954.3	1
NR_037688.3	1
NM_152367.3	5181
NM_001366306.2	1
NM_001366307.2	1
NM_001366305.2	1
NR_126435.1	1
NM_152367.3	2368
NM_001366306.2	1
*	580
NM_001190470.2	536
NM_030752.3	1765
NM_001008897.2	1
NR_047679.1	604
*	1283
*	192
NM_001256504.2	2231
NM_001256505.2	1
NM_001256503.2	1
NM_001256502.2	1
NM_001371374.1	1
NM_020152.4	1
NM_001322494.1	1876
NM_001322495.1	1
NM_000178.4	1
NM_001322494.1	833
NM_001322495.1	1
NM_000178.4	1
NM_001190702.2	669
NM_001190470.2	1
NM_001190470.2	1271
NM_001190702.2	1
NM_001190470.2	384
NM_001190702.2	1
*	1695
*	332
*	454
NM_000973.5	889
NM_033301.3	1
NM_001317782.2	1
NM_001317771.2	1
*	2930
NR_126435.1	1074
NR_002728.3	1
NM_001184735.1	1
NR_047469.1	1
NM_001322814.2	1
NM_024813.3	1
NR_003287.4	1292
NR_046235.3	1
NM_153633.3	382
NM_014620.6	1
NM_000968.4	931
*	2590
NM_014622.5	1108
NM_001130142.2	1
*	366
*	1407
*	754
*	1371
*	1099
*	398
NM_005717.4	2494
NM_001270439.2	1
NM_001320238.2	2643
NM_020850.3	1
NM_001320239.2	1
NM_001320240.2	1
NM_001320240.2	991
NM_001320239.2	1
NM_020850.3	1
NM_001204835.3	928
NM_001204837.2	1
NM_001204836.2	1
NM_198539.4	1
*	723
*	359
NR_046235.3	1281
NM_002581.5	825
*	1741
*	2281
*	754
*	2178
*	784
*	265
NM_005426.3	1971
NM_001031685.3	1
*	1375
*	2042
*	166
*	216
NR_003287.4	2552
NR_046235.3	1
*	777
*	682
NR_003286.4	980
NR_046235.3	1
NR_003286.4	1504
NR_046235.3	1
*	3741
NR_132313.1	2824
NR_015342.2	1
NR_132312.1	1
*	291
*	6292
NR_003287.4	333
NR_046235.3	1
*	524
*	1604
NR_046235.3	1333
NR_003287.4	1
*	477
*	314
*	12814
*	2033
*	709
NM_002695.5	933
NM_001316324.2	1
NM_001316323.2	1
*	948
NR_046235.3	470
NR_003286.4	1
*	564
*	216
NR_003287.4	694
NR_046235.3	1
NR_046235.3	432
NR_003287.4	1
*	1226
NM_000978.4	715
*	706
*	428
NR_036647.1	882
NR_167766.1	1
NR_130142.2	1
NM_001382000.1	1
NM_014695.3	1
NM_001004689.2	1
NM_198277.3	2416
NM_001145290.2	1
NM_030641.4	326
*	3435
NM_001372072.1	567
NM_016404.3	1
NM_001372071.1	1
NM_001286084.2	1
NM_001286082.2	1
NM_017890.5	1165
NM_152564.5	1
NM_001199775.1	4017
NM_001304.5	1
NM_001304.5	1208
NM_001199775.1	1
*	228
NM_001008388.5	612
NM_006713.4	3537
NM_015205.3	1762
*	376
NM_002490.6	621
NM_002490.6	170
NR_037845.1	1585
*	805
NM_052932.3	2069
NM_052932.3	819
NM_001278343.2	3602
NM_001278344.2	1
NM_001103.4	1
*	667
*	525
NR_003287.4	542
NR_046235.3	1
NM_000099.4	1281
NM_000099.4	93
NM_001288614.2	1
*	968
NM_001190702.2	1331
NM_001190470.2	1
NM_001190487.2	1
*	1233
NM_001381915.1	717
NM_001381913.1	1
NM_182715.4	1
NM_001381917.1	1
NM_001381911.1	1
NM_001381910.1	1
NM_152318.3	2122
NR_034022.1	1
NM_014597.5	1
NR_073367.2	1
NM_199344.3	1
NM_014465.4	1
NR_046235.3	1233
NM_020729.3	263
NM_001007022.3	1
NM_001366783.1	1
NM_002031.3	1
NR_147246.2	1
NM_001351594.2	1
*	529
*	983
NM_001190702.2	392
NM_001190470.2	1
NM_018947.6	1531
NM_018947.6	490
*	337
NM_018215.4	1822
NM_001103149.2	1
NM_002635.4	1369
NM_213611.3	1
NM_005888.4	1
NM_001190440.1	785
NM_006311.4	1
*	2297
NR_046235.3	449
NR_003287.4	1
NR_135515.1	2663
NM_001322820.2	851
NM_001322814.2	1
NM_000636.4	1
NM_001322815.2	1
NM_001322819.2	1
NM_001304533.3	1
*	2373
*	347
*	774
NR_003287.4	931
NR_046235.3	1
NM_001257335.2	434
NM_001001937.2	1
NM_001257334.2	1
NM_001001935.3	1
NM_004046.6	1
*	532
*	1072
*	495
NR_003286.4	1813
NR_046235.3	1
*	561
*	1271
*	707
*	596
NR_169749.1	573
NM_001385667.1	1
NM_001385672.1	1
NM_001127380.3	1
NR_169750.1	1
NR_026777.2	1
*	299
NM_007104.5	825
*	1141
*	338
NR_046235.3	2189
NR_003287.4	1
*	223
NM_000977.4	737
NM_033251.2	1
NM_002568.4	3036
NM_002568.4	800
*	1062
NM_021021.4	371
NM_021021.4	174
NM_032509.4	445
*	468
NR_046235.3	465
NR_003287.4	1
*	1420
NR_046235.3	1170
NR_003286.4	1
NM_002952.4	959
NM_001190470.2	628
NM_001190702.2	1
NM_001190470.2	422
*	331
NM_001719.3	2272
*	798
*	491
NM_001012267.3	990
NM_001286969.1	1
*	497
*	943
*	1076
*	1375
*	278
NM_019613.4	1534
*	211
NR_003287.4	948
NR_046235.3	1
NM_001160148.2	644
NR_126435.1	1
NM_001004686.3	1
NM_001385855.1	1
NM_005691.4	1
NM_001377273.1	1
NR_046235.3	1169
NR_003287.4	1
*	909
NM_001282176.2	925
NM_001282175.2	1
NM_001294.4	1
*	404
*	302
NM_001300800.1	1849
NM_024771.4	1
NR_003286.4	1642
NR_046235.3	1
NM_001402.6	1968
NM_001402.6	97
*	1065
NM_001358516.2	720
NM_012094.5	1
NM_001358511.2	1
*	940
NR_046235.3	819
NR_003287.4	1
*	873
*	1796
NR_073609.2	925
NM_020820.4	431
NM_001190702.2	702
*	2315
*	424
NR_046235.3	1025
NR_003287.4	1
*	230
NR_003287.4	1076
NR_046235.3	1
NM_032168.3	4185
NM_001303096.2	1
NM_032168.3	1631
NM_001303096.2	1
NM_001304533.3	1134
NM_030946.2	1
NM_152318.3	1
NM_001004692.2	1
NR_003287.4	963
NR_046235.3	1
NM_014335.3	1727
NM_030815.3	317
*	661
NR_003287.4	547
NR_046235.3	1
NM_003818.4	1539
*	347
*	215
*	196
*	203
*	335
NR_003287.4	1060
NR_046235.3	1
NR_046235.3	1266
NR_003286.4	1
NM_001004689.2	1874
NM_147134.4	1
NR_145484.1	1
NR_120460.1	1
NM_001165938.2	327
NM_006804.4	1
NM_001165937.2	1
NR_108090.1	2403
NR_160301.1	497
NM_001367821.1	1
NR_148698.1	1
NM_001354026.2	1
NM_022746.4	1
NR_146604.1	1
NM_152367.3	1120
NR_047679.1	1
NM_152400.3	1
NM_001366307.2	1
NM_001366306.2	1
NM_001366305.2	1
NM_001304288.2	1103
NM_001355287.3	1
NM_001387846.1	1
NM_001387845.1	1
NM_002295.6	1
NR_026890.1	1
NR_146912.1	2073
NM_001127258.3	2308
NM_032425.5	1
NM_001329411.2	1
NM_001004.4	431
*	339
NM_015043.4	1057
NM_198868.3	1
NM_016230.4	3318
*	487
*	468
*	237
*	1866
*	533
*	210
NM_001346255.2	1432
NM_001346263.2	1
NM_001346252.2	1
NM_001346259.2	1
NM_001346270.2	1
NM_020886.4	1
NM_001272007.2	260
NM_194279.4	1
*	1213
NM_001030009.2	708
NM_001019.5	1
*	1270
NR_046235.3	1661
NR_003287.4	1
NM_001257408.2	1405
NM_001257409.2	1
NM_183229.3	1
NM_183231.3	1
NM_012481.5	1
NM_001284515.2	1
*	934
NM_144578.4	678
NR_046235.3	818
NR_003286.4	1
*	544
*	221
*	364
NM_001010874.5	1436
NM_002273.4	1399
NR_045962.2	1
NM_001256293.2	1
NM_001256282.2	1
NR_046235.3	274
NR_003286.4	1
NM_006082.3	2085
NM_006082.3	877
*	1233
NR_046235.3	956
NR_003287.4	1
NM_001324247.2	2669
NM_001324248.2	1
NM_001324260.2	1
NM_001324245.2	1
NM_145283.3	1
NM_001010874.5	1
NM_001178101.2	378
NR_046235.3	1885
NR_003287.4	1
NM_016128.4	3234
NM_016128.4	166
*	2087
NR_003286.4	689
NR_046235.3	1
NM_001330332.2	2240
NM_001345877.2	1
NM_001345872.2	1
NM_001345871.2	1
NM_001345874.2	1
NM_001345876.2	1
NM_001270400.2	306
NM_001270399.2	1
NM_006009.4	1
NR_003286.4	1669
NR_046235.3	1
NR_046235.3	280
NR_003286.4	1
NM_024060.4	1024
*	506
NM_001267544.3	2189
NM_001134758.4	1
NM_001267549.3	1
NR_051955.3	1
NR_051954.3	1
NM_001267548.3	1
NM_001267544.3	474
NM_001201483.4	695
NM_001353346.3	1
NM_001428.5	1
NM_001013398.2	882
NM_000598.5	1
*	2583
NM_000269.3	1073
NM_198175.1	1
NM_198175.1	214
NM_000269.3	1
*	739
NM_025205.5	426
NR_046235.3	1019
NR_003287.4	1
*	579
*	1017
*	230
*	1052
NR_003287.4	1367
NR_046235.3	1
*	691
NM_001190702.2	688
NM_001190470.2	1
NM_004104.5	809
NM_001284499.1	878
NM_001284498.2	1
NR_002728.3	227
NR_164310.1	1
NR_164308.1	1
NR_126435.1	191
NR_002728.3	1
NM_001001921.2	1
*	2789
NM_021103.4	801
NM_021103.4	171
NM_018975.4	1066
NR_144545.2	1
NR_003287.4	542
NR_046235.3	1
NM_001031615.2	1206
NM_001354345.2	1
NR_103554.1	1720
NR_103553.1	1
NM_001306199.2	1
NR_149040.1	1
NM_001003652.4	1
NM_005901.6	1
NR_131192.1	153
NM_032989.3	1026
NM_004322.3	1
NM_032522.5	5083
NR_135276.1	1
NR_134873.1	1
NM_001164436.2	1
NR_110257.1	1
NR_146897.1	931
NM_001004695.2	1
NR_104627.2	814
NR_110130.1	111
NM_014415.4	1333
*	293
*	542
NM_001190470.2	766
NM_001190702.2	1
NR_046235.3	928
NR_003287.4	1
NR_046235.3	1331
NR_003287.4	1
NR_046235.3	1030
NR_003287.4	1
NR_003286.4	220
NR_046235.3	1
NR_046235.3	523
NR_003286.4	1
NR_003287.4	429
NR_046235.3	1
*	1019
NM_001190470.2	520
NM_001190702.2	1
NM_001190470.2	176
NM_001190702.2	1
*	728
NM_153201.4	508
NM_006597.6	1
*	430
*	483
NR_003287.4	1342
NR_046235.3	1
NM_001130107.2	957
NM_005552.5	1
NM_182923.4	1
NM_001130107.2	184
NM_005552.5	1
NM_182923.4	1
*	947
NR_003287.4	1032
NR_046235.3	1
NR_046235.3	268
NR_003287.4	1
*	598
NM_003559.5	396
*	779
NM_001190470.2	531
NM_001190470.2	168
*	1859
NM_002299.4	1769
*	635
*	2913
*	313
NR_037901.1	511
NR_003287.4	907
NR_046235.3	1
NM_198868.3	1329
NM_015043.4	1
NR_125931.1	637
NR_103553.1	1
NR_103554.1	1
NR_125956.1	1
NR_046235.3	1369
NR_003287.4	1
*	375
NM_001190470.2	720
NM_001190702.2	1
*	229
*	626
*	672
*	773
*	2551
*	650
