contig 	 read_length
NM_001330484.2	1
NM_001330486.2	1
NM_001330485.2	1
NM_021104.2	375
NM_001035267.2	1
NM_001350578.2	1
NM_001350575.2	1
NM_001018159.2	1822
NM_001018160.2	1
NM_003905.4	1
NM_001286500.2	1
NM_005998.5	2022
NR_036565.2	1
NR_036564.2	1
NM_001008800.3	1
NM_000978.4	312
NR_026673.1	1
NM_006886.4	512
NM_003769.3	1205
NM_012071.4	1813
NM_012071.4	800
NM_144628.4	1030
NR_111901.2	1
NM_000973.5	905
NM_001317771.2	1
NM_001317782.2	1
NM_033301.3	1
NM_005348.4	832
NM_001017963.3	1
NM_001159390.2	995
NM_001242839.1	1
NM_001159391.3	1
NM_000858.7	1
NM_001242840.3	1
NM_000981.4	822
NM_001330200.1	1
NM_006098.5	1216
NM_004541.4	536
NM_001997.5	549
NM_000661.5	1346
NM_001024921.4	1
NM_002823.5	629
NM_001099285.2	1
NM_000971.4	1064
NM_001363737.2	1
NM_001363737.2	320
NM_000971.4	1
NM_001207.5	471
NM_001037637.2	1
NM_001207.5	107
NM_001037637.2	1
NM_001291941.3	669
NM_020685.6	1
NM_001291942.3	1
NM_024824.5	1025
NM_001160103.2	1
NM_207660.4	1
NM_001326306.2	1
NM_001326307.2	1
NM_001326310.2	1
NM_002490.6	584
NM_001048241.3	596
NM_024292.4	1
NM_002948.5	1827
NM_001253379.2	1
NM_001253383.3	1
NM_001253380.2	1
NM_001253382.2	1
NM_001253380.2	830
NM_001253383.3	1
NM_001537.4	713
NM_000978.4	441
NM_006201.5	2155
NM_001170460.2	1
NM_033018.4	1
NM_012423.4	711
NR_026712.1	1
NR_073024.2	1
NM_001270491.2	1
NM_001286249.2	1118
NM_005326.6	1
NM_001363912.1	1
NM_001040427.2	1
NM_001363914.1	1
NM_032936.4	1004
*	1143
NM_001330200.1	452
NM_000981.4	1
*	1499
NM_003345.5	2266
NM_194261.3	1
NM_194259.3	1
NM_194260.3	1
NM_003345.5	1011
NM_194259.3	1
NM_194260.3	1
NR_003605.2	623
NR_003604.3	1
NM_033428.3	655
NM_001318058.2	1
NM_000972.3	468
NM_000666.3	1912
NM_001198895.2	1
NM_001316331.2	1
NM_001198898.2	1
NM_001184979.2	1077
NM_004552.3	1
NM_001184979.2	412
NM_004552.3	1
NM_016587.4	1678
NM_007276.5	1
NM_016587.4	367
NM_007276.5	1
*	1702
NM_014501.3	1313
NM_016492.5	882
NM_001177801.2	1
NM_001177802.2	1
NM_001330127.2	1
NM_018994.3	2505
NM_001697.3	795
*	883
NM_000981.4	789
NM_001330200.1	1
NM_001007793.3	1604
NM_004725.4	1
NM_001178014.2	725
NM_000532.5	1
NM_002792.4	458
NM_004483.5	1260
NR_033249.2	1
NM_000983.4	784
NM_175744.5	1404
NM_001042679.2	1
NM_001042678.2	1
NM_000977.4	968
NM_033251.2	1
NM_001243131.1	1
NM_001017977.3	3029
NM_001349780.2	1
NM_018442.4	1
NR_146229.2	1
NM_001349773.2	1
NM_001349777.2	1
NM_172390.3	1042
NM_001278675.2	1
NM_014445.4	2979
NM_002354.3	2552
NM_002354.3	1175
NR_034166.3	1331
NR_034166.3	358
NM_001104647.3	1903
NM_018155.3	1
NM_000977.4	437
NM_001243131.1	1
NM_033251.2	1
*	1557
NM_018706.7	347
NM_001271905.2	2177
NM_016472.5	1
NM_001271904.1	1
NM_001271906.2	1
NM_024604.3	1392
NM_001146076.2	1
NM_001146075.2	1
NM_145792.3	406
NM_145764.3	1
NR_048547.2	1
NM_001260511.2	1
NM_145791.3	1
NM_001260512.2	1
NM_001319236.2	500
NM_000995.5	1
NM_001319235.2	1
NM_033625.4	1
NM_001319232.2	1
NM_001319234.1	1
NR_037945.1	1218
NM_001001433.3	1
NM_001134772.3	1
NM_001134773.3	1
NM_003763.6	1
NR_037941.2	1
NM_001136498.2	659
NM_001022.4	581
NM_001321485.2	1
NM_001321484.2	1
NM_001321483.2	1
NM_016587.4	1719
NM_007276.5	1
NM_000661.5	782
NM_001024921.4	1
NM_001162429.3	324
NM_013374.6	1
NM_001997.5	602
NM_001278307.2	1288
NR_103499.2	1
NM_001278308.2	1
NM_001278305.2	1
NM_080678.3	1
NR_103500.2	1
NM_001003.3	1104
NM_001003.3	151
NM_001030009.2	594
NM_001019.5	1
NM_000978.4	658
NM_002567.4	1821
NM_002567.4	759
NM_021994.3	486
NM_012423.4	720
NR_073024.2	1
NR_026712.1	1
NM_001270491.2	1
NM_152527.5	5234
NM_152527.5	1911
NM_152527.5	78
NM_012423.4	435
NR_073024.2	1
NM_001270491.2	1
NR_026712.1	1
NR_003932.2	1
NM_004500.4	1337
NM_031314.3	1
NM_001077443.2	1
NM_001077442.2	1
NM_000989.4	714
NM_016312.3	349
NM_001271592.2	5464
NM_001271592.2	1127
NM_001016.4	518
NM_001300784.2	2252
NM_152321.4	1
NM_002952.4	1026
NM_006469.5	2570
NM_006469.5	118
NM_006469.5	77
NM_015415.3	298
NM_001143674.4	1
NR_026550.3	1
NM_001350141.2	2826
NM_001304458.2	1
NM_138364.4	1
NM_001350142.2	1
NM_001350144.2	1
NM_001350143.2	1
NM_014463.3	375
NM_001026.5	1005
NM_033022.4	1
NM_001142282.2	1
NM_001142283.2	1
NM_001142284.2	1
NM_001142285.2	1
NM_001026.5	197
*	1779
NM_006938.4	628
NM_001291916.2	1
NM_001018.5	629
NM_001308226.2	1
NM_080822.3	1109
NM_001024921.4	952
NM_000661.5	1
NR_110177.1	896
NR_110175.1	1
NR_110176.1	1
NM_001142282.2	1144
NM_001142284.2	1
NM_001142283.2	1
NM_001026.5	1
NM_033022.4	1
NM_001142285.2	1
NM_033022.4	333
NM_001317782.2	892
NM_001317771.2	1
NM_000973.5	1
NM_033301.3	1
NM_005694.2	482
NM_001382002.1	1
NM_007209.4	709
NM_001030009.2	913
NM_001019.5	1
NM_001030009.2	353
NM_001019.5	1
NM_021104.2	906
NM_001350578.2	1
NM_001350575.2	1
NM_001035267.2	1
NM_021104.2	386
NM_001035267.2	1
NM_001350578.2	1
NM_007208.4	1669
NR_036625.2	3512
NR_036624.2	1
NM_003374.3	1
NM_001006.5	847
*	4833
NM_000976.4	1183
NM_000976.4	472
NM_001270491.2	507
NM_012423.4	1
NR_026712.1	1
NR_073024.2	1
NR_004844.1	1
NM_001042472.3	739
NM_001042472.3	148
NM_004071.4	735
NR_027855.2	1
NR_027856.2	1
NR_027855.2	233
NM_004071.4	1
NR_027856.2	1
NM_001162407.1	1
NM_001010.3	1349
NM_005008.4	1782
NM_001003796.2	1
NM_007253.4	1997
NM_001082.5	1
NM_021187.4	1
NM_001128932.2	1
NM_023944.4	1
NM_004521.3	1590
NR_073488.2	445
NM_005340.7	1
NR_024610.3	1
NR_134494.2	1
NR_134495.2	1
NR_024611.3	1
NM_001009.4	1063
NM_001009.4	322
NM_030579.3	1908
NM_005000.5	1509
NR_104169.3	1
NR_111925.2	1
NM_001282420.3	1
NM_001282421.3	1
NR_104168.3	1
NM_079423.4	1191
NM_021019.5	1
NM_001021.6	1359
NR_111943.2	1
NR_111944.3	1
NR_111944.3	135
NR_111943.2	1
NM_001021.6	1
NR_111943.2	105
NM_001021.6	1
NR_111943.2	141
NR_111943.2	107
NR_111944.3	61
NR_111943.2	65
NM_002952.4	907
NR_135762.2	451
NM_001321702.2	1
NM_001321701.2	1
NM_001321706.2	1
NM_001321704.2	1
NR_135763.2	1
NM_002490.6	542
NM_001363737.2	901
NM_000971.4	1
*	1194
NM_000666.3	1448
NM_001198895.2	1
NM_001316331.2	1
NM_001198898.2	1
NM_001198896.2	1
NM_001198897.2	1
NM_005176.7	978
NR_163137.1	1
NR_163136.1	1
NM_001369754.1	1
NM_001369755.1	1
NM_001369758.1	1
NM_005063.5	451
NM_004423.4	1998
NM_005720.4	1510
NM_001351973.2	745
NM_020188.5	1
NM_001351968.2	1
NM_001351967.2	1
NM_001351970.2	1
NR_147839.2	1
NM_001321483.2	529
NM_001321484.2	1
NM_001022.4	1
NM_001321485.2	1
*	883
NM_001008395.4	888
NR_134529.2	1
NR_134528.2	1
NR_134530.2	1
NM_001318236.2	1
NR_134527.2	1
NR_026550.3	861
NM_015415.3	1
NM_001143674.4	1
NM_003779.4	2671
NM_001199873.1	1
NM_001199874.1	1
NM_001024921.4	610
NM_000661.5	1
NM_014412.3	1153
NM_001007214.1	1
NM_007173.6	2250
NM_001293179.2	1
NM_001293180.2	1
NM_001330200.1	561
NM_000981.4	1
NM_144772.3	1015
NM_000156.6	1175
NM_016395.4	876
NM_133259.4	5067
NM_133259.4	2451
NM_004859.4	2521
NM_001288653.2	1
NM_001288653.2	1011
NM_004859.4	1
NM_184041.5	2866
NM_001243177.4	1
NM_184041.5	1244
NM_001127617.2	1
NM_184043.2	1
NM_001243177.4	1
NM_001365307.2	1
NM_000981.4	852
NM_001330200.1	1
*	518
NR_002599.2	691
NR_152600.1	1
NR_002599.2	192
NR_152600.1	1
NM_053056.3	562
NM_205834.4	746
NM_205835.4	1
NM_001260490.2	1
NM_001385215.1	1
NM_015925.7	1
NM_001260489.2	1
NM_002952.4	985
NM_001375.3	2161
NM_001375.3	147
NM_002795.4	861
NR_104195.2	1
NM_001330200.1	158
NM_000981.4	1
NM_032319.3	1099
NR_144358.1	1
NM_000973.5	999
NM_001317782.2	1
NM_001317771.2	1
NM_033301.3	1
NM_032361.4	1524
NR_003615.2	1
NM_001412.4	1446
NM_183323.3	1578
NM_006451.5	1
NM_182789.4	1
NM_016199.3	698
*	997
NM_006870.4	1704
NM_001011546.2	1
NM_001277224.2	684
NM_001277223.2	1
NM_003564.3	1
*	478
NM_001006.5	568
NM_001012339.3	1468
NM_001348420.2	1
NM_194283.4	1
NM_001012339.3	637
NM_001348420.2	1
NM_194283.4	1
NM_012138.4	2210
NM_001035267.2	734
NM_021104.2	1
NM_001350578.2	1
NM_001350575.2	1
NM_000971.4	1462
NM_001363737.2	1
*	1323
NM_001127393.2	273
NM_004894.3	1
NM_003746.3	1281
NM_001037495.2	1
NM_001037494.2	1
NM_003746.3	504
NM_001037495.2	1
*	427
NM_007209.4	548
NM_152264.5	718
NM_001128225.3	1
NM_001330245.2	1
NM_002212.4	1196
NR_052023.2	1
NM_001267810.1	1
NM_181468.2	1
NM_024573.3	3614
NM_001286562.2	1
NM_144568.4	1686
NM_001100814.3	1
NM_005469.4	1194
NM_021029.6	793
NM_001199973.2	1
NM_021029.6	224
NM_001199973.2	1
NM_001312.4	1248
NR_073084.1	1
NR_073083.2	1
NR_073082.2	1
NM_001270837.2	1
NR_073085.2	1
NM_001002.4	1172
NM_053275.4	1
NM_002046.7	1995
NM_001289746.2	1
NM_001289745.3	1
NM_001357943.2	1
NM_001256799.3	1
NM_002046.7	499
NM_001289746.2	1
NM_001319298.2	957
NM_024095.5	1
NM_001319299.2	1
NM_001319297.2	1
NM_001319296.2	1
NM_001319301.2	1
NM_001319301.2	259
NM_002795.4	875
NR_104195.2	1
NM_021104.2	934
NM_001350578.2	1
NM_001350575.2	1
NM_001035267.2	1
NM_021104.2	355
NM_001035267.2	1
NM_001350575.2	1
*	1942
NM_001321209.2	791
NR_135585.2	1
NM_032574.4	1
NM_001282328.1	381
NM_001282327.1	1
NM_014303.4	1
NM_001243225.2	1
NM_001195218.1	911
NM_016286.4	1
NM_177533.5	860
NM_001171613.2	1812
NM_001374276.1	1
NM_006036.4	1
NM_001171606.2	1
NM_001171603.1	1
NM_001042385.2	1
NM_001374277.1	741
*	446
NM_001035267.2	895
NM_021104.2	1
NM_001350578.2	1
NM_001350575.2	1
NM_001035267.2	340
NM_021104.2	1
NM_016037.4	1141
NM_001128126.3	1054
NM_001254729.2	1
NM_001254728.2	1
NM_021104.2	965
NM_001035267.2	1
NM_001035267.2	379
NM_021104.2	1
NM_001350575.2	1
NM_001350578.2	1
NM_002948.5	1616
NM_001253379.2	1
NM_001253383.3	1
NM_001253380.2	1
NM_001253382.2	1
NM_002136.4	1516
NM_031157.4	1
NR_002944.2	1
NM_001011725.3	1
NM_001011724.3	1
NM_001190452.2	1025
NM_001190452.2	487
NM_001190708.2	1
NM_001190472.2	1
NM_001190472.2	1
NM_001190708.2	1
NM_001190487.2	1
NM_000981.4	797
NM_001330200.1	1
NR_109934.2	1201
NM_014736.6	1
NM_001029989.3	1
NM_016587.4	1910
NM_007276.5	1
NM_005694.2	430
NM_001382002.1	1
NM_001347217.2	1738
NM_017883.6	1
NM_001347219.2	1
NR_029427.3	1
NM_001166426.3	1
NM_138740.4	1457
NM_015449.4	1
NM_001297717.2	1
NM_001297718.2	1
NM_001098616.3	1
NM_001297720.2	1
NM_001270491.2	662
NM_012423.4	1
NR_073024.2	1
NR_026712.1	1
NM_006713.4	918
NM_001006.5	1650
NM_001006.5	396
NM_001174152.2	1412
NM_005833.4	1
NM_001174153.2	1
NM_000978.4	997
NM_000978.4	309
NM_001026.5	1025
NM_001142282.2	1
NM_033022.4	1
NM_001142284.2	1
NM_001142283.2	1
NM_001026.5	408
NM_033022.4	1
NM_207327.5	1395
NM_005170.3	458
NM_005273.4	1615
NM_003977.4	1906
NM_001302960.2	1
NM_001302959.2	1
NM_002415.2	613
NR_038911.1	1
NM_001368096.1	1846
NM_006464.4	1
NM_001368095.1	1
NM_001206844.2	1
NM_002868.4	1745
NM_001252036.2	1
NM_001252037.2	1
NM_001270447.2	1868
NM_001033859.3	1
NM_001270448.2	1
NM_000018.4	1
NM_001270448.2	200
NM_001190702.2	1205
NM_001190470.2	1
NM_001190470.2	228
NM_001190702.2	1
NM_002806.5	1671
NR_158967.2	1
NM_001366414.2	1
NM_003295.4	1511
NM_001286272.2	1
NM_001286273.2	1
NM_003295.4	584
NM_001286272.2	1
NM_001286273.2	1
NM_002117.6	1526
NM_001243042.1	1
NM_004124.3	1455
NM_004231.4	368
NM_001198909.2	1
NM_001077442.2	1615
NM_031314.3	1
NM_001077443.2	1
NM_004500.4	1
NM_001330231.2	1641
NM_001307924.3	1
NM_139207.5	1
NM_004537.7	1
NM_005783.4	1162
NR_144491.2	369
NM_015014.4	1
NR_027762.3	1
NR_144490.2	1
NM_001346738.2	1
NR_144492.2	1
NM_003934.2	2025
NM_001142282.2	842
NM_033022.4	1
NM_001142284.2	1
NM_001142283.2	1
NM_001026.5	1
NM_001303625.1	371
NM_006013.5	1
NM_001303624.2	1
NM_001303626.1	1
NM_001256580.2	1
NM_001256577.2	1
NM_000994.4	479
NM_001007074.1	1
NM_001007073.1	1
NM_002275.4	1639
NM_006431.3	1725
NM_001198842.2	1
NM_001006.5	943
NM_001134693.2	495
NM_052858.6	1631
NM_000978.4	514
NM_001351976.2	1579
NM_015533.4	1
NM_001351980.2	1
NM_001351979.2	1
NM_015533.4	520
NM_001351979.2	1
NM_001351980.2	1
NM_006320.6	1670
*	992
NM_001693.4	1553
NM_001693.4	631
NM_021109.4	280
NM_033082.4	978
NR_026723.2	1
NR_026722.2	1
NM_001329399.2	1494
NM_001329395.2	1
NM_001329401.2	1
NM_001329400.2	1
NM_001329398.2	1
NM_001329402.2	1
NM_001329399.2	251
NR_024484.1	293
NM_024319.4	1500
NR_130975.2	1
NR_130975.2	518
NM_024319.4	1
NM_014313.4	2190
NM_001370515.1	2478
NM_001370503.1	1
NM_001370522.1	1
NM_001370510.1	1
NM_001370513.1	1
NM_001370517.1	1
NM_001370507.1	997
NM_033540.3	1826
NM_000983.4	2382
NM_000983.4	165
*	448
NM_138369.3	1630
NR_164702.2	1
NR_164700.2	1
NR_164703.2	1
NR_164701.2	1
NM_001159651.3	1
NM_001190452.2	665
NM_001190708.2	1
NM_001190472.2	1
NM_001190487.2	1
NM_001316311.2	468
NM_000996.4	1
NR_135087.1	627
NR_135086.1	1
NM_000976.4	1246
NM_000976.4	544
NM_016139.4	862
NM_001320327.2	1
NM_007209.4	499
NM_032989.3	1059
NM_004322.3	1
NM_001278227.1	674
NM_001278229.1	1
NM_001105205.1	1
NM_001105203.2	1
NM_001278228.1	1
NM_001105204.2	1
NM_001363101.2	762
NM_001363100.2	1
NM_001363102.2	1
NM_001363103.2	1
NM_001363099.2	1
NM_021061.5	1
NM_006585.4	1969
NM_001282907.2	1
NM_001282908.2	1
NM_001282909.2	1
NM_005324.5	3035
NM_005324.5	961
NM_001255980.2	892
NM_130898.4	1
NM_001255981.2	1
NM_001255979.2	1
NR_045658.2	1
NM_001255978.2	1
NM_007364.4	2147
NR_125394.2	1
NM_007364.4	390
NR_125394.2	1
NM_001101.5	3365
NM_001101.5	1422
NM_002623.4	726
NM_013401.4	2722
NM_001301771.2	1788
NM_020422.6	1
NM_001301769.2	1
NR_125971.2	1
NM_001301775.2	1
NM_001301774.2	1
NM_020422.6	453
NR_073024.2	456
NM_012423.4	1
NM_001270491.2	1
NM_138353.3	1040
NM_138353.3	78
NM_002138.4	1513
NM_031370.3	1
NM_001003810.2	1
NM_031369.3	1
NM_004146.6	587
NM_016558.4	297
NM_001385710.1	1
NM_033630.3	1
NM_001190702.2	253
NM_001190470.2	1
NM_001321369.2	572
NM_002414.5	1
NM_001321370.2	1
NR_135623.2	1
NM_001321368.2	1
NM_001122898.3	1
NM_001122898.3	98
NM_001321705.2	601
NM_001321704.2	1
NM_001321702.2	1
NM_001013.4	1
NM_001321701.2	1
NR_135763.2	1
NM_000978.4	533
NM_001387846.1	1886
NM_001355283.3	1
NM_001387845.1	1
NM_001355287.3	1
NM_002295.6	1
NM_001304288.2	1
NM_001387846.1	708
*	630
NM_005726.6	2025
NM_001172696.2	1
NM_001172695.2	1
NM_005726.6	524
NM_001172696.2	1
NM_001172697.2	1
NM_001372071.1	670
NM_001372072.1	1
NM_016404.3	1
NM_001286084.2	1
NM_001286082.2	1
NM_001324310.2	1122
NM_001324311.2	1
NM_014864.4	1
NM_003226.4	575
NM_000971.4	1093
NM_001363737.2	1
NM_001352432.3	275
NM_001282634.3	1
NM_001178041.4	1
NM_001079862.4	1
NM_001178042.4	1
NM_001079863.3	1
*	383
NM_001030.6	622
NM_001349947.2	1
NM_001349946.2	1
NM_004048.4	1025
NM_001136498.2	845
NM_001030009.2	958
NM_001019.5	1
NM_001019.5	380
NM_001030009.2	1
NM_002947.5	606
*	1345
NM_005837.3	1022
NM_002046.7	2083
NM_001289746.2	1
NM_001289745.3	1
NM_001357943.2	1
NM_001256799.3	1
NM_002046.7	749
NM_001289746.2	1
*	879
NM_001303625.1	353
NM_001303626.1	1
NM_006013.5	1
NM_001256580.2	1
NM_001303624.2	1
NM_001256577.2	1
NR_036658.2	905
NR_036659.2	1
NR_003604.3	1
NR_003605.2	1
NM_182471.4	415
NM_001206796.3	1
NM_001316318.2	1
NM_001206797.3	1
NM_001206799.2	1
NM_002654.6	1
NM_001190452.2	875
NM_001190708.2	1
NM_001190702.2	1
NM_014935.5	1791
NM_003295.4	1080
NM_001286273.2	1
NM_001286272.2	1
NM_001752.4	1323
NM_001752.4	348
NM_000978.4	624
NM_000978.4	180
*	354
NM_003295.4	1705
NM_001286272.2	1
NM_001286273.2	1
NM_001286273.2	715
NM_003295.4	1
NM_001062.4	1589
NM_001330447.2	1643
NM_014877.4	1
NM_000967.4	1408
NM_001033853.2	1
NM_001004.4	797
NM_001004.4	231
NM_001311.5	481
NM_001190470.2	1548
NM_001190702.2	1
NM_001190470.2	349
NM_018434.6	1564
NM_001280801.2	1
NM_145330.3	714
NM_004891.4	1
NM_000987.5	956
NM_001315531.2	1
NM_001315530.2	1
NM_001315531.2	373
NM_001315530.2	1
NM_000987.5	1
NM_001014.5	380
NM_001203245.3	1
NM_001204091.2	1
NM_001024.4	445
NM_002623.4	1001
NM_004373.4	637
NM_001377214.1	251
NM_001377227.1	1
NM_001377216.1	1
NM_024514.5	1
NM_001377217.1	1
NM_001377215.1	1
NM_021019.5	337
NM_079423.4	1
NM_079423.4	848
NM_021019.5	1
NM_000981.4	423
NM_001330200.1	1
NM_033546.4	1153
NM_001144944.1	1
NM_001144945.1	1
NM_001002248.3	696
NM_016476.11	1
NM_001289417.1	1
NM_001002246.2	1
NM_001002247.2	1
NM_001289415.1	1
NM_002952.4	1006
NM_000981.4	1038
NM_001330200.1	1
NM_001151.4	1382
NM_006761.5	898
NR_024058.2	1
NM_004146.6	594
NM_000224.3	1491
NM_199187.2	1
NM_001330200.1	928
NM_000981.4	1
NM_005998.5	1959
NR_036564.2	1
NR_036565.2	1
NM_001008800.3	1
NM_003564.3	623
NM_001277223.2	1
NM_001277224.2	1
NM_001193544.2	2364
NM_001363114.2	1
NM_001155.5	1
NM_001193544.2	1077
NM_001363114.2	1
NM_001155.5	1
NM_000993.5	935
NM_001098577.3	1
NM_001099693.2	1
NM_000993.5	341
NM_001286273.2	965
NM_003295.4	1
NM_001286272.2	1
NM_000981.4	1126
NM_001330200.1	1
NM_000981.4	100
NM_001330200.1	1
*	258
NM_021128.5	523
NM_001348958.2	997
NM_001348957.2	1
NM_001402.6	2444
*	831
NM_021109.4	1164
NM_021109.4	416
NM_002097.3	1580
NM_002952.4	921
NM_001145294.2	1538
NM_018297.4	1
NM_001145293.2	1
NR_146333.1	313
NM_000969.5	1
NM_198076.6	989
NM_001312871.1	1
NM_001312872.1	1
NM_001312874.1	1
NR_132420.1	1
NM_001312872.1	302
NM_001312874.1	1
NM_001243131.1	722
NM_000977.4	1
NM_033251.2	1
NM_006082.3	1493
NM_002489.4	876
NM_001030001.4	751
NM_213595.4	1016
NM_001301140.1	1
NM_014301.4	1
NM_001301141.1	1
NR_135127.1	1
NM_003226.4	496
*	1353
NM_001365596.3	1320
NM_001365597.3	1
NM_017892.4	1
NM_001365600.3	1
NM_001354432.3	1
NM_001365603.3	1
NM_130838.4	3013
NM_001354542.2	1
NR_148916.2	1
NM_130839.5	1
NM_000462.5	1
NM_001354538.2	1
NM_018997.3	457
NM_031901.6	1
NM_002795.4	810
NR_104195.2	1
NM_001351995.2	341
NR_147845.2	1
NM_001351994.2	1
NM_001305141.3	1
NM_020677.6	1
NM_001305142.3	1
NM_001012.2	222
NM_001018138.1	897
NM_002512.4	1
NM_001018139.2	1
NM_001018136.3	1
NR_037149.2	1
NM_001018137.3	1
NR_045962.2	254
NM_002273.4	1
NM_001256282.2	1
NM_001256293.2	1
NM_002128.7	1251
NM_001363661.2	1
NM_001313893.1	1
NM_001370340.1	1
NM_001313892.2	1
NM_001370341.1	1
NM_001142467.2	1187
NM_021170.4	1
NM_001256293.2	3604
NM_002273.4	1
NM_001256282.2	1
NM_002273.4	1765
NR_045962.2	1
NM_001256293.2	1
NM_001256282.2	1
NM_002791.3	1100
NM_001282234.1	1
NM_001282232.1	1
NM_001282233.1	1
NM_003295.4	2240
NM_001286272.2	1
NM_001286273.2	1
NM_003295.4	892
NM_001286273.2	1
NM_001286272.2	1
*	576
NM_001035267.2	960
NM_021104.2	1
NM_001350575.2	1
NM_001350578.2	1
NM_001035267.2	280
NM_001350578.2	1
NM_001350575.2	1
NM_003095.4	465
NM_152395.3	862
NR_033268.2	1
NR_026903.1	1201
*	176
NM_001625.4	944
NM_001319140.2	1
NM_001319143.2	1
NM_001288.5	1113
NM_001287594.3	1
NM_001287593.1	1
NM_005483.3	2164
NM_002488.5	578
NR_033697.2	1
NM_001185012.2	1
NM_002633.3	2543
NM_001172818.1	1
NM_001172819.2	1
*	374
NM_152683.4	2052
NM_001345895.2	1
NM_001345897.2	1
NM_001345900.2	1
NM_001345901.2	1
NM_001300767.2	1
NM_001349.4	1510
NM_001293312.1	1
NM_001293312.1	617
NM_001349.4	1
*	310
NM_016286.4	939
NM_001195218.1	1
NM_001136498.2	823
NM_000996.4	431
NM_001316311.2	1
NM_000858.7	1251
NM_001242839.1	1
NM_001159391.3	1
NM_001159390.2	1
NM_001242840.3	1
NM_006004.4	978
NM_001297565.2	1
NM_001297566.2	1
NM_003404.5	1967
NM_139323.4	1
NM_001199344.3	341
NM_001369560.1	1
NM_001199342.3	1
NM_001199341.3	1
NM_001369557.1	1
NM_001199343.3	1
NM_001376055.1	640
NM_001303433.2	1
NM_003902.5	1
NM_001376057.1	1
NM_013448.3	347
NM_182648.2	1
NM_001270491.2	440
NR_073024.2	1
NM_012423.4	1
NR_026712.1	1
NR_003932.2	1
NM_003295.4	965
NM_001286272.2	1
NM_001286273.2	1
*	304
NM_014930.3	1287
NM_001314059.2	1
NM_001314060.2	1
NM_014930.3	482
NM_001314059.2	1
NM_001314060.2	1
*	1516
NM_001256293.2	321
NM_002273.4	1
NR_045962.2	1
NM_001256282.2	1
NM_001142282.2	1012
NM_001142284.2	1
NM_001142283.2	1
NM_033022.4	1
NM_001026.5	1
NM_001142285.2	1
NM_001026.5	210
NM_021029.6	665
NM_001199973.2	1
NM_014394.3	1980
*	1625
NM_002273.4	3649
NR_045962.2	1
NM_001256293.2	1
NM_001256282.2	1
NM_002273.4	1623
NM_001256293.2	1
NM_001256282.2	1
NM_015641.4	1690
NM_152829.3	1
NM_002276.5	1265
NM_002795.4	906
NR_104195.2	1
NM_002948.5	865
NM_001253379.2	1
NM_001253383.3	1
NM_001253380.2	1
NM_001253382.2	1
NM_001033519.2	575
NM_001033518.2	1
NM_001033520.1	1
NM_015610.4	1
NM_001278299.2	1
NM_016003.4	1
NM_002952.4	975
NM_001018.5	608
NM_001308226.2	1
NM_000981.4	1101
NM_001330200.1	1
NM_032860.5	2021
NM_001329953.2	1
NM_006136.3	1734
NM_014321.4	1171
NR_037620.2	1
NM_002013.4	1045
NM_021109.4	1506
NM_021109.4	514
NM_001006622.3	1447
NM_001006622.3	478
NM_000978.4	632
NM_000981.4	825
NM_001330200.1	1
NM_016139.4	1146
NM_001320327.2	1
NM_016139.4	442
NM_001320327.2	1
NM_001165895.2	356
NM_016579.4	1
NR_073553.3	399
NM_001272038.2	1
NM_002870.5	1
NM_032378.7	672
NM_001317743.4	1
NM_001130055.4	1
NM_001289950.4	1
NM_001130057.4	1
NM_001130056.5	1
NM_001330646.3	83
NM_000978.4	622
NM_001301780.2	1980
NM_001301779.2	1
NM_003455.4	1
NM_001301819.1	1
NM_001199878.2	380
NM_001199877.2	1
NM_001199876.1	1
NM_001199875.1	1
NM_001018108.4	1
NM_000983.4	484
NM_001300981.2	444
NM_021130.5	1
*	1654
NM_021104.2	989
NM_001035267.2	1
NM_021104.2	356
NM_001035267.2	1
NM_001350575.2	1
NM_001350578.2	1
NM_002952.4	1086
*	1408
NM_001254755.2	1178
NM_001254756.1	1
NM_144611.4	1
NM_198318.5	1593
NM_001536.6	1
NR_033397.5	1
NM_001207042.3	1
NM_079423.4	1121
NM_021019.5	1
NM_001002.4	1006
NM_053275.4	1
NM_006755.2	1195
NM_001743.6	1944
NM_001305626.1	1
NM_001305624.1	1
NM_001305625.2	1
NM_001305624.1	693
NM_001743.6	1
NM_001305625.2	1
NM_004491.5	3126
NM_001077443.2	689
NM_004500.4	1
NM_031314.3	1
NM_001077442.2	1
NM_003404.5	943
NM_139323.4	1
NM_003404.5	229
NM_139323.4	1
NR_038955.1	1183
NM_002823.5	735
NM_001099285.2	1
NM_001369614.1	1265
NM_001369615.1	1
NM_007144.3	1
NM_001136498.2	1
NM_007144.3	294
NM_001369615.1	1
NM_001136498.2	1
NM_021109.4	382
*	678
NM_021104.2	908
NM_001035267.2	1
NM_001350578.2	1
NM_001350575.2	1
NM_021104.2	330
NM_001035267.2	1
NM_000977.4	939
NM_033251.2	1
NM_001032.5	578
NM_001032.5	177
NM_001351375.2	1
NM_000969.5	843
NR_146333.1	1
NM_001014812.3	989
NM_032231.7	1
NR_110310.2	1
NM_001079862.4	1358
NM_001178043.4	1
NM_001178042.4	1
NM_001282634.3	1
NM_020548.9	1
NM_001282633.3	1
NM_001079862.4	525
NM_000971.4	907
NM_001363737.2	1
NM_145860.2	1358
NM_145859.2	1
NM_007217.4	1
*	1921
NM_018457.4	1882
